Sweden - Mobile,"46676, 4670, 4671, 4672, 4673, 4676",0.0112
Sweden - Mobile (Comviq),"46252, 46254, 467015, 467016, 46704, 46707, 467321, 467322, 467355, 467356, 467357, 467358, 467359, 46736, 46737, 467387, 467389, 46739, 46762, 467640, 467641, 467642, 467655, 467656, 467657, 467658, 467659, 467665, 4676695, 4676696, 4676697, 4676698, 4676699, 467670, 467671, 467672673",0.0112
Sweden - Mobile (H3g),"46675, 467350, 467351, 467352, 467353, 467354, 46763",0.0112
Sweden - Mobile (Lyca),"467276, 467277, 467278, 4673475, 4673476, 4673477, 4673478, 4673479, 467348, 467349, 467615, 467643, 467644, 467645, 4676460, 4676461, 4676462, 4676463, 4676464, 467674, 467675, 467695, 467696, 467697",0.0112
Sweden - Mobile (Paging),4674,0.0112
Sweden - Mobile (Telenor),"46674, 467011, 467014, 4670196, 4670197, 4670198, 4670199, 46708, 46709, 467190001, 467310, 467314, 467315, 467320, 467323, 467324, 467325, 467326, 467328, 46733, 467340, 467341, 467342, 467343, 467344, 467385, 467386, 467388, 467635, 467636, 467637, 467660, 467661, 467662, 467663, 467664, 467685, 467686, 467687, 467688, 467689",0.0112
Sweden - Mobile (Telia),"46102, 46103, 46106, 46376, 46518, 46519, 46673, 467010, 467012, 467013, 467017, 467018, 4670190, 4670191, 4670195, 46702, 46703, 46705, 46706, 467190000, 46730, 467311, 467316, 467318, 467319, 467327, 467329, 4673456, 467380, 467381, 467382, 467383, 467384, 467610, 467611, 467612, 467613, 467614, 46767624, 46767625, 46767626, 467680, 467681, 467682, 467683, 467684",0.0112
Switzerland - Fixed,41,0.0112
Switzerland - Zurich,"4143, 4144",0.0112
Switzerland - Mobile,"4177, 4184, 4186, 4190",0.0112
Switzerland - Mobile (Lyca),"41779, 41860779",0.0112
Switzerland - Mobile (Orange),"4178, 4186078",0.0112
Switzerland - Mobile (Sunrise),"4176, 4186076",0.0112
Switzerland - Mobile (Swisscom),"4174, 41774, 41775, 4179, 4186079",0.0112
Switzerland - Mobile (Tele2),41772,0.0112
Switzerland - Special Service,4158,0.0112
Syria - Fixed,963,0.0112
Syria - Mobile,9639,0.0112
Syria - Mobile (Mtn),"96394, 96395, 96396",0.0112
Taiwan - Fixed,886,0.0112
Taiwan - Taipei,8862,0.0112
Taiwan - Mobile,"88660, 88670, 8869",0.0112
Taiwan - Mobile (Cht),"886910, 886911, 886912, 886919, 886921, 886928, 886932, 886933, 8869340, 8869341, 8869342, 8869343, 8869344, 886937, 8869630, 8869631, 8869632, 8869633, 8869634, 886972, 886975, 8869780, 8869781, 8869782, 8869783, 886988, 886991",0.0112
Tajikistan - Fixed,992,0.0112
Tajikistan - Mobile,9929,0.0112
Tajikistan - Mobile (Babilon),"992918, 99298",0.0112
Tajikistan - Mobile (Beeline),"992917, 992919",0.0112
Tajikistan - Mobile (Indigo),99293,0.0112
Tajikistan - Mobile (Mlt),99290,0.0112
Tajikistan - Mobile (Somoncom),99292,0.0112
Tajikistan - Mobile (Tk),99295,0.0112
Tanzania - Fixed,255,0.0112
Tanzania - Dares Salaam,25522,0.0112
Tanzania - Zanzibar,25524,0.0112
Tanzania - Mobile,2557,0.0112
Tanzania - Mobile (Benson),25579,0.0112
Tanzania - Mobile (Celtel),"25568, 25578",0.0112
Tanzania - Mobile (Dovetel),25561,0.0112
Tanzania - Mobile (Excellentcom),25574,0.0112
Tanzania - Mobile (Mic),"25565, 25571",0.0112
Tanzania - Mobile (Ttcl),25573,0.0112
Tanzania - Mobile (Vodacom),"25575, 25576",0.0112
Tanzania - Mobile (Zantel),25577,0.0112
Thailand - Fixed,66,0.0112
Thailand - Bangkok,662,0.0112
Thailand - Mobile,"668, 669",0.0112
Thuraya,88216,0.0112
Togo - Fixed,228,0.0112
Togo - Mobile,"2280, 2288, 2289",0.0112
Togo - Mobile (Telecel),"22801, 22802, 22803, 22805, 22852, 22853, 22860, 22870, 22871, 22884, 22886, 22887, 22894, 22895, 22896, 22898, 22899",0.0112
Tokelau - Fixed,690,0.0112
Tokelau - Mobile,"6905, 6906, 6907, 6908",0.0112
Tonga - Fixed,676,0.0112
Tonga - Mobile,"67615, 67616, 67617, 67618, 67619, 67646, 67649, 67653, 67654, 67655, 67656, 67657, 67658, 67659, 67663, 67664, 67665, 67666, 67667, 67668, 67669, 67675, 67676, 67677, 67678, 67687, 67688, 67689",0.0112
Trinidad & Tobago - Fixed,1868,0.0112
Trinidad & Tobago - Mobile,"186840, 186841, 1868420, 1868421",0.0112
Trinidad & Tobago - Mobile (Digicel),"186829, 18683",0.0112
Trinidad & Tobago - Mobile (Tstt),"186846, 186847, 186848, 186849, 1868620, 1868678, 186868, 18687",0.0112
Tunisia - Fixed,216,0.0112
Tunisia - Mobile,2165,0.0112
Tunisia - Mobile (Tunisia),"21640, 21641, 2169",0.0112
Tunisia - Mobile (Tunisiana),2162,0.0112
Turkey - Fixed,90,0.0112
Turkey - Cities,"90224, 90232, 90242, 90252, 90322, 90362, 90412, 90442, 90462",0.0112
Turkey - Cyprus,90392,0.0112
Turkey - Istanbul,"90212, 90216",0.0112
Turkey - Mobile,905,0.0112
Turkey - Mobile (Avea),"9050, 9055",0.0112
Turkey - Mobile (Turk Nc),"9053382, 9053383, 9053384, 9053385, 9053386, 9053387, 9053388, 9053389",0.0112
Turkey - Mobile (Turk),9053,0.0112
Turkey - Mobile (Vodafone Nc),"9054285, 9054286, 9054287, 9054288, 9054289, 9054698, 9054699, 905488",0.0112
Turkey - Mobile (Vodafone),9054,0.0112
Turkmenistan,993,0.0112
Turks & Caicos Is - Fixed,1649,0.0112
Turks & Caicos Is - Mobile,"1649331, 1649332, 1649333, 1649339, 1649341, 1649342, 1649343, 1649344, 1649345, 1649347",0.0112
Turks & Caicos Is - Mobile (Islandcom),"1649431, 1649432, 1649441, 1649442",0.0112
Turks & Caicos Is - Mobile (West Indies),"1649231, 1649232, 1649241, 1649242, 1649243, 1649244, 1649245",0.0112
Tuvalu - Fixed,688,0.0112
Tuvalu - Mobile,"6886, 6887, 6888",0.0112
U.A.E. - Fixed,971,0.0112
U.A.E. - Dubai,9714,0.0112
U.A.E. - Mobile,"97150, 97156",0.0112
U.A.E. - Mobile (Du),97155,0.0112
U.K. - Fixed,44,0.0112
U.K. - London,4420,0.0112
U.K. - Mobile,447,0.0112
U.K. - Mobile (H3g),"447533, 447588, 447723, 447727, 447728, 447735, 447737, 447782, 447828, 447830, 447832, 447838, 447846, 447848, 447853, 447859, 447861, 447862, 447863, 447865, 447868, 447869, 447877, 447878, 447882, 447883, 447886, 447888, 447897, 447898, 447915, 447916, 447988",0.0112
U.K. - Mobile (Jersey Telecom),"4475090, 4475091, 4475092, 4477977, 4477978, 4477979, 447937, 447997",0.0112
U.K. - Mobile (Lyca),"447404, 447405, 4474173, 4474174, 4474175, 447424, 447438, 4474400, 4474401, 4474402, 4474403, 4474404, 4474405, 4474406, 4474407, 447448, 447466",0.0112
U.K. - Mobile (O2),"447430, 447431, 447461, 44751, 447521, 447522, 447523, 447525, 447526, 44754, 44756, 44759, 447701, 447702, 447703, 447704, 447705, 447706, 447707, 447708, 447709, 447710, 447711, 447712, 447713, 447714, 447715, 447716, 447718, 447719, 447720, 447724, 447725, 447729, 447730, 447731, 447732, 447734, 447736, 447738, 447739, 447740, 447742, 447743, 447745, 447746, 447749, 447750, 447751, 447752, 447753, 447754, 447756, 447759, 447761, 447762, 447763, 447764, 447783, 447784, 447793, 447801, 447802, 447803, 447808, 447809, 447819, 447820, 447821, 447834, 447835, 447840, 447841, 447842, 447843, 447844, 447845, 447849, 447850, 447851, 447856, 447857, 447858, 447860, 4478640, 4478641, 4478642, 4478643, 4478645, 4478646, 4478647, 4478648, 4478649, 447871, 4478720, 4478721, 4478723, 4478724, 4478725, 4478726, 4478728, 4478729, 4478731, 4478732, 4478733, 4478734, 4478735, 4478736, 4478737, 4478738, 4478739, 4478740, 4478741, 4478742, 4478743, 4478746, 4478747, 4478748, 4478749, 447885, 447889, 4478923, 4478924, 4478926, 4478927, 4478928, 4478929, 4478932, 4478934, 4478935, 4478936, 4478937, 447894, 447895, 447902, 447907, 447912, 447921, 447922, 447923, 447925, 447926, 447927, 447928, 447933, 447934, 447935, 447936, 447938, 447955, 447999",0.0112
U.K. - Mobile (Orange),"447409, 447410, 447416, 447419, 447420, 447421, 447422, 447527, 447528, 447529, 447530, 447531, 447532, 447536, 447556, 447579, 447580, 447581, 447582, 447583, 447772, 447773, 447779, 447790, 447791, 447792, 447794, 447800, 447805, 447807, 447811, 447812, 447813, 447814, 447815, 447816, 447817, 447837, 447854, 447855, 447866, 447870, 447875, 447890, 447891, 447896, 447929, 447964, 447965, 447966, 447967, 447968, 447969, 447970, 447971, 447972, 447973, 447974, 447975, 447976, 447977, 447980, 447989",0.0112
U.K. - Mobile (Pns),"4470, 44871",0.0112
U.K. - Mobile (T-mobile),"447415, 447432, 447433, 447434, 447504, 447505, 447506, 447507, 447508, 447534, 447535, 447538, 447539, 447550, 447572, 447573, 447574, 447722, 447726, 447757, 447758, 447804, 447806, 447847, 447852, 447903, 447904, 447905, 447906, 447908, 447910, 447913, 447914, 447930, 447931, 447932, 447939, 44794, 447950, 447951, 447952, 447953, 447954, 447956, 447957, 447958, 447959, 447960, 447961, 447962, 447963, 447981, 447982, 447983, 447984, 447985, 447986, 447987",0.0112
U.K. - Mobile (Vodafone),"447407, 447423, 447425, 447435, 447436, 447437, 447442, 447443, 447444, 447467, 447468, 447469, 447470, 447471, 447500, 447501, 447502, 447503, 4475374, 447551, 447552, 447553, 447554, 447555, 447557, 447570, 447584, 447585, 447586, 447587, 447717, 447721, 447733, 447741, 447747, 447748, 447760, 447765, 447766, 447767, 447768, 447769, 447770, 447771, 447774, 447775, 447776, 447778, 447780, 447785, 447786, 447787, 447788, 447789, 447795, 447796, 447798, 447799, 447810, 447818, 447823, 447824, 447825, 447826, 447827, 447831, 447833, 447836, 447867, 447876, 447879, 447880, 447881, 447884, 447887, 447899, 447900, 447901, 447909, 447917, 447918, 447919, 447920, 447979, 447990",0.0112
U.K. - Special Service,"443, 4450, 4455, 4456, 448, 449",0.0112
U.S.A.,1,0.0112
U.S.A. - Alaska,1907,0.0112
U.S.A. - Clec H,"1218339, 1218486, 1218862, 1218936, 1308344, 1406234, 1701483, 1712580, 1712930, 1770615",0.0112
U.S.A. - Hawaii,1808,0.0112
U.S.A. - Ico C,"1208438, 1217382, 1217581, 1231839, 1307782, 1309946, 1319279, 1319293, 1319342, 1319622, 1319627, 1319643, 1319882, 1319934, 1319935, 1320277, 1320324, 1320749, 1320986, 1325348, 1334863, 1336284, 1417754, 1435855, 1502538, 1502543, 1502957, 1505531, 1505734, 1507526, 1507553, 1507644, 1507647, 1507726, 1540459, 1540465, 1540740, 1563285, 1563423, 1563427, 1563532, 1563534, 1563637, 1563689, 1563852, 1563864, 1570278, 1573860, 1605456, 1605542, 1605673, 1605745, 1605772, 1605842, 1605867, 1605990, 1606279, 1606354, 1606364, 1606376, 1606478, 1606785, 1608685, 1620384, 1641594, 1641664, 1641678, 1660834, 1701742, 1701776, 1701852, 1701886, 1706846, 1712421, 1712722, 1715349, 1740344, 1740522, 1740587, 1740820, 1775533, 1812388, 1812744, 1830964, 1850663, 1912564, 1912576, 1912832, 1919563, 1931839",0.0112
U.S.A. - Tollfree,"1800, 1822, 1833, 1844, 1855, 1866, 1877, 1880, 1881, 1882, 1888",0.0112
Uganda - Fixed,256,0.0112
Uganda - Mobile,25671,0.0112
Uganda - Mobile (Celtel),25675,0.0112
Uganda - Mobile (Gemtel),256477,0.0112
Uganda - Mobile (Mtn),"25639, 25677, 25678",0.0112
Uganda - Mobile (Orange),25679,0.0112
Uganda - Mobile (Waridtel),25670,0.0112
Ukraine - Fixed,380,0.0112
Ukraine - Kharkiv,38057,0.0112
Ukraine - Kiev,38044,0.0112
Ukraine - Odessa,38048,0.0112
Ukraine - Propetrovsk,38056,0.0112
Ukraine - Mobile,"38039, 38068, 38091, 38092, 38094",0.0112
Ukraine - Mobile (Astelit),"38063, 38093",0.0112
Ukraine - Mobile (Kyivstar),"38067, 38096, 38097, 38098",0.0112
Ukraine - Mobile (Umc),"38050, 38066, 38095, 38099",0.0112
Uruguay - Fixed,598,0.0112
Uruguay - Mobile,5989,0.0112
Uruguay - Mobile (America Wireless),"59896, 59897",0.0112
Uruguay - Mobile (Antel),"59898, 59899",0.0112
Uruguay - Mobile (Telefonica),"59894, 59895",0.0112
Us Virgin Is - Fixed,1340,0.0112
Us Virgin Is - Mobile,"1340513, 1340514, 1340626, 1340642, 1340643, 1340690, 1340727, 1340771",0.0112
Uzbekistan - Fixed,998,0.0112
Uzbekistan - Tashkent,"998711, 998712, 998713, 998714",0.0112
Uzbekistan - Mobile,9989,0.0112
Uzbekistan - Mobile (Buztel),"99890, 99891",0.0112
Uzbekistan - Mobile (Coscom),99893,0.0112
Uzbekistan - Mobile (Rubicon),99898,0.0112
Uzbekistan - Mobile (Tashkent),"998901, 998903, 998904, 99890920, 99890922, 99890927, 99890929, 998921, 998923, 998924, 998927, 998931, 998933, 998951, 998953, 998954, 998971, 998973, 998974, 998977, 998981, 998983, 998984, 998991",0.0112
Uzbekistan - Mobile (Uzdunrobita),99897,0.0112
Uzbekistan - Mobile (Uzmacom),99892,0.0112
Uzbekistan - Mobile (Uzpak),99899,0.0112
Vanuatu - Fixed,678,0.0112
Vanuatu - Mobile,"6785, 6787",0.0112
Vatican City,379,0.0112
Venezuela - Fixed,58,0.0112
Venezuela - Caracas,58212,0.0112
Venezuela - Maracaibo,58261,0.0112
Venezuela - Mobile,58415,0.0112
Venezuela - Mobile (Digitel),58412,0.0112
Venezuela - Mobile (Movilnet),"58416, 58426",0.0112
Venezuela - Mobile (Movistar),"58414, 58424",0.0112
Vietnam - Fixed,84,0.0112
Vietnam - Mobile,"841, 849",0.0112
Vietnam - Mobile (Viettel),"84162, 84163, 84164, 84165, 84166, 84167, 84168, 84169, 8496, 8497, 8498",0.0112
Wallis & Futuna,681,0.0112
Western Samoa - Fixed,685,0.0112
Western Samoa - Mobile,6857,0.0112
Yemen Rep - Fixed,967,0.0112
Yemen Rep - Mobile,"96773, 96777, 96779",0.0112
Yemen Rep - Mobile (Sabafone),96771,0.0112
Zambia - Fixed,260,0.0112
Zambia - Mobile,"26094, 26098, 26099",0.0112
Zambia - Mobile (Celtel),26097,0.0112
Zambia - Mobile (Mtn),26096,0.0112
Zambia - Mobile (Zamtel),26095,0.0112
Zimbabwe - Fixed,263,0.0112
Zimbabwe - Mobile,26323,0.0112
Zimbabwe - Mobile (Econet),"26377, 26378",0.0112
Zimbabwe - Mobile (Netone),"26311, 26371",0.0112
Zimbabwe - Mobile (Telecel),26373,0.0112
